Path;TimeToSolve;RP;ReplicationDegree;Numkeys;NumWrites;NumThread;NumNodes;WriteXactPercentage;RoundedWriteXactPercentage;ReplicationPercentage;NumReadsPerROXact;NumReadsPerWrXact;NumPutsPerWrXact;Warehouses;Parallelism;CPU;Memory;Throughput;WriteThroughput;ReadThroughput;EarlyAborts;LocalPrepareAborts;RemotePrepareAborts;WriteCommitProbability;TotalCommitProbability;Locality;NodesInCommit;RemoteNodesInCommit;RemoteReadsInROXact;RemoteReadsInWrXact;LockHoldTime;LocalLockHoldTime;LocalSuccessfulLockHoldTime;LocalLocalAbortLockHoldTime;LocalRemoteAbortLockHoldTime;RemoteLockHoldTime;PrepareRtt;CommitAsyncNet;RollbackAsyncNet;RemoteGetRtt;NumReadsAfterFirstWrite;PrepareMessageSize;CommitMessageSize;RollbackMessageSize;RemoteGetMessageSize;RemoteGetReplyMessageSize;LocalCommitWaitTime;NumLocalCommitsWait;NumLocalUpdateCommits;RemoteCommitWaitTime;NumRemoteCommitsWait;RemoteGetWaitTime;NumRemoteGetsWait;NumRemoteGets;TotalResponseTimeWrXact;TotalResponseTimeROXact;LocalResponseTimeWrXact;LocalResponseTimeROXact;LocalServiceTimeWrXact;TotalServiceTimeWrXact;LocalServiceTimeROXact;RG_WrR;RG_ROR;RG_COMMIT;wrR(postFromG);RG_totalWrR;thRG;RG_NTCB;RG_RO+NTCB;RG_WR+NTCB;BusinessLogicWrXactS;BusinessLogicROXactS;BusinessLogicWrXactR;BusinessLogicROXactR;RemoteRemoteGetServiceTime;RemoteRemoteGetResponseTime;LocalRemoteGetServiceTime;LocalRemoteGetResponseTime;CommitCommandServiceTime;CommitCommandResponseTime;PrepareCommandServiceTime;PrepareCommandResponseTime;EarlyAbortProb;PrepareLocalAbortProb;PrepareRemoteAbortProb;;LC_Cpu;LEA_Cpu;LLA_Cpu;LRA_Cpu;RC_Cpu;RA_Cpu;RO_Cpu;RemotePrepareS;RemoteCommitS;RemoteAbortS; ; ;Throughput;RdThroughput;WrThroughput;RdResponseTime;WrResponseTime;WrLocalR;WrPrepareR;WrCommitR;RemoteGetR;avgR;CpuU;ClosedCpuU;EarlyAbortP;LocalAbortP;RemoteAbortP;PredWriteProb;TO_Rtt_noWait;TO_avgCondWait; ;LocalSuxHT;LocalAbHT;RemoteSuxHT;RemoteAbHT;RemoteGetRtt;PrepareRtt;CommitSend;ConditionalWaitingTime;;PRtt;GRtt;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_2.csv;92.403.000;2PC;2;100.000;5;1;2;0,05126625;0,05;1;1.000;1.000;5;0;2;0,97548066;155.846.400;547,6914701;28,07292405;519,618546;0;0;0;1;1;1;2;1;0;0;1.981,50;2.510;2.510;0;0;1.456;2.065;182;0;0;-1;2.863;71;0;0;0;0;0;5.053;0;0;0;0;0;6.152;3.488;3.602;3.427,50;3.302,50;4.016,50;3.131,50;6.180,50;3.510,00;2.588,27;6.273,86;6.180,50;548,4102412;6,54682207;3.516,54;6.187,05;3.302,50;3.131,50;3.602;3.427,50;0;0;0;0;215;312;476;2.208;0;0;0;;0,05637745;0;0;0;0,00087026;-1;0,81359274;79,5;44,5;0; ; ;598,5643354;567,8781869;30,68614841;3.168,09;6.547,19;3.334,19;2.989,32;217,0630199;0;3.341,33;0,95299777;0,00950424;0;0,00001412;0,00000305;0,99998282;0;0; ;3.206,39;2.989,32;14.837,96;2.508,76;0;2.508,76;196,2871246;0;;2.065;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_20.csv;75.223.000;2PC;20;100.000;5;1;20;0,04977908;0,05;1;1.000;1.000;5;0;20;0,96395361;243.154.143,68;4.028,81;200,5097885;3.828,30;0;13;0;0,99963993;0,99998207;1;20;19;0;0;7.841,70;9.666,55;9.652,50;5.647,90;0;7.745,50;8.313,75;888,75;418,4;0;-1;2.863;71;31,95;0;0;0;0;36.091;0;0;0;0;0;14.252,45;4.440,40;4.612,05;4.368,70;3.777,55;4.922,35;3.571,20;14.293,08;4.470,14;9.689,98;14.395,94;14.303,84;4.032,54;12,10199335;4.482,25;14.315,94;3.777,55;3.571,20;4.612,05;4.368,70;0;0;0;0;411,35;1.076,15;705,8;8.527;0;0,00036007;0;;0,04934897;0;0,00001434;0;0,01406965;-1;0,68358179;47,5;30,25;41,35; ; ;4.374,14;4.156,40;217,7405041;4.064,11;14.273,64;4.286,14;9.499,46;466,7320237;0;4.572,33;0,90794942;0,11865915;0;0,00000188;0,00066663;0,99933149;0;0; ;9.966,19;9.499,46;14.646,45;9.147,84;0;8.698,63;898,6355591;0;;8.313,75;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_4.csv;83.993.000;2PC;4;100.000;5;1;4;0,0504022;0,05;1;1.000;1.000;5;0;4;0,99050946;174.287.784,93;1.045,14;52,67916792;992,4650789;0;0;0;1;1;1;4;3;0;0;2.565,50;3.520;3.520;0;0;2.245,75;2.824,25;411;0;0;-1;2.863;71;0;0;0;0;0;9.482;0;0;0;0;0;7.352,75;3.611,25;3.794,75;3.550,25;3.382,25;4.246,75;3.172,50;7.383,33;3.634,05;3.595,07;7.466,74;7.383,33;1.046,29;6,97851445;3.641,03;7.390,31;3.382,25;3.172,50;3.794,75;3.550,25;0;0;0;0;287,75;540,25;553,5;2.987,25;0;0;0;;0,05592881;0;0;0;0,00282245;-1;0,78714887;59,25;36;0; ; ;1.149,78;1.091,83;57,95155762;3.263,16;7.543,84;3.471,47;3.769,56;295,340386;0;3.478,92;0,94665922;0,02570047;0;0,00000923;0,00006362;0,99992715;0;0; ;4.064,90;3.769,56;13.685,93;3.201,46;0;3.201,46;371,5815125;0;;2.824,25;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_40.csv;91.967.000;2PC;40;100.000;5;1;40;0,04983258;0,05;1;1.000;1.000;5;0;40;0,96283012;258.355.866,45;6.704,89;334,0825106;6.370,81;0;57;0;0,99905301;0,99995277;1;40;39;0;0;12.942,18;16.351,88;16.341,43;2.735,75;0;12.856,20;14.001,63;1.740,15;1.490,85;0;-1;2.863;71;55,025;0;0;0;0;60.134;0;0;0;0;0;21.644,40;5.088,33;5.344,98;5.004,68;3.997,48;5.637,68;3.764,38;21.699,37;5.130,71;16.367,18;21.888,35;21.729,78;6.713,79;17,52919264;5.148,24;21.747,33;3.997,48;3.764,38;5.344,98;5.004,68;0;0;0;0;600,725;1.977,48;1.003,38;14.269,43;0;0,00094699;0;;0,04708622;0;0,00003563;0;0,02432718;-1;0,59955318;44,85;31,75;40,1; ; ;7.163,33;6.806,37;356,9674548;4.724,40;21.974,03;4.998,33;16.172,62;751,1296864;0;5.583,99;0,88818219;0,20023797;0;0,00000107;0,00162335;0,99837558;0;0; ;16.923,75;16.172,62;19.790,68;15.276,64;0;14.918,02;1.823,88;0;;14.001,63;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_6.csv;82.490.000;2PC;6;100.000;5;1;6;0,04952417;0,05;1;1.000;1.000;5;0;6;0,98901067;179.966.425,96;1.424,10;70,52398532;1.353,57;0;2;0;0,99905556;0,99995319;1;6;5;0;0;3.313;4.358,17;4.343,50;42.952;0;3.103,33;3.520,50;496,6666667;517;0;-1;2.863;71;71;0;0;0;0;12.694;0;0;0;0;0;8.502,50;3.958,33;4.112,67;3.894,33;3.615;4.540;3.418,67;8.534,74;3.982,80;4.430,55;8.635,10;8.541,77;1.425,66;8,11805066;3.990,91;8.549,89;3.615;3.418,67;4.112,67;3.894,33;0;0;0;0;326,1666667;646,3333333;572,8333333;3.711,33;0;0,00015753;0;;0,05336315;0;0,00000743;0;0,004571;-1;0,77123566;57,16666667;36,16666667;63; ; ;1.573,71;1.495,77;77,93657987;3.562,94;8.605,08;3.758,98;4.497,69;339,1572816;0;3.812,65;0,94357465;0,03830263;0;0,00000618;0,00013433;0,99985949;0;0; ;4.836,84;4.497,69;13.776,44;5.018,56;0;3.902,04;510,2220154;0;;3.520,50;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_60.csv;65.953.000;2PC;60;100.000;5;1;60;0,04990423;0,05;1;1.000;1.000;5;0;60;0,96193632;253.810.242,48;8.607,77;429,527989;8.178,24;0;142;0;0,9981667;0,99990836;1;60;59;0;0;17.339,90;22.609,75;22.609,78;4.185,05;0;17.249,98;19.050,52;2.737,48;2.723,03;0;-1;2.863;71;66,26666667;0;0;0;0;77.314;0;0;0;0;0;28.496,65;5.765,67;6.008,93;5.660,20;4.258,15;6.470,02;4.006,82;28.568,61;5.821,22;22.578,21;28.849,89;28.632,15;8.621,21;23,99353267;5.845,21;28.656,19;4.258,15;4.006,82;6.008,93;5.660,20;0;0;0;0;824,1166667;3.036,98;1.341,17;19.385,40;0;0,0018333;0;;0,04631755;0;0,00006644;0;0,03205653;-1;0,54614535;44,73333333;32,45;38,28333333; ; ;9.116,12;8.661,19;454,9329549;5.419,89;28.701,60;5.734,36;21.760,92;1.109,82;0;6.581,75;0,88111369;0,25743289;0;0,00000076;0,00263209;0,99736716;0;0; ;22.870,74;21.760,92;24.536,77;20.276,81;0;19.954,80;2.735,50;0;;19.050,52;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_8.csv;84.462.000;2PC;8;100.000;5;1;8;0,04998841;0,05;1;1.000;1.000;5;0;8;0,97684689;189.957.745,60;1.872,33;93,59025375;1.778,74;0;2;0;0,99988129;0,99999407;1;8;7;0;0;3.898,63;5.008,88;5.008,88;0;0;3.738,50;4.158,50;526,25;129,375;0;-1;2.863;71;17,75;0;0;0;0;16.846;0;0;0;0;0;9.238,25;3.983,88;4.166,38;3.918,25;3.606,88;4.525,75;3.397,38;9.273,32;4.009,65;5.113,79;9.272,93;9.276,15;1.872,26;8,13346032;4.017,79;9.284,28;3.606,88;3.397,38;4.166,38;3.918,25;0;0;0;0;327,625;685,125;565,375;4.352;0;0,00011871;0;;0,05294576;0;0,00000513;0;0,00627877;-1;0,7553796;53,125;34,5;95,375; ; ;2.060,56;1.957,55;103,0040703;3.594,42;9.356,21;3.807,43;5.192,89;345,8425115;0;3.882,44;0,93693593;0,05267574;0;0,00000468;0,00021009;0,99978523;0;0; ;5.538,73;5.192,89;13.366,92;6.108,43;0;4.596,08;590,8296509;0;;4.158,50;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_80.csv;75.427.000;2PC;80;100.000;5;1;80;0,05011733;0,05;1;1.000;1.000;5;0;80;0,95683001;263.328.151,91;10.004,19;501,2329505;9.502,96;0;245;0;0,99729183;0,99986396;1;80;79;0;0;16.686,60;21.803,53;21.804,28;4.035,71;0;16.621,38;24.362,58;3.728,38;3.651,53;0;-1;2.863;71;67,45;0;0;0;0;90.222;0;0;0;0;0;35.650,14;6.455,06;6.751,13;6.324,80;4.512,18;7.185,04;4.242,83;35.735,89;6.523,52;29.004,57;35.917,06;35.843,73;10.008,79;31,55895328;6.555,08;35.875,37;4.512,18;4.242,83;6.751,13;6.324,80;0;0;0;0;981,5875;4.076,70;1.639,20;24.746,73;0;0,00270817;0;;0,04501722;0;0,00009251;0;0,0389558;-1;0,50399242;45,7375;33,9625;40,175; ; ;10.485,19;9.959,70;525,4895905;6.093,53;36.747,18;6.446,81;28.729,62;1.402,45;0;7.629,81;0,87168486;0,30009177;0;0,00000062;0,00384375;0,99615563;0;0; ;30.132,07;28.729,62;30.640,70;26.700,70;0;26.387,60;3.864,25;0;;24.362,58;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_5/infinispan4_cloudtm_99.csv;55.953.000;2PC;99;100.000;5;1;99;0,05003599;0,05;1;1.000;1.000;5;0;99;0,95180508;277.387.590,27;10.871,30;543,9785405;10.327,32;0;418;0;0,99574927;0,99978644;1;99;98;0;0;17.396,60;22.916,05;22.924,99;5.848,47;0;17.341;31.248,16;5.361,72;5.506,97;0;-1;2.863;71;69,56565657;0;0;0;0;97.918;0;0;0;0;0;45.021,91;7.162,99;7.463,02;7.005,89;4.778,36;7.977,01;4.480,71;45.124,48;7.244,88;37.689,05;44.451,53;45.330,75;10.819,03;38,92076606;7.283,80;45.369,83;4.778,36;4.480,71;7.463,02;7.005,89;0;0;0;0;1.181,83;5.774,65;1.958,59;31.695,86;0;0,00425073;0;;0,04383154;0;0,00013959;0;0,04538955;-1;0,46741108;48,62626263;36,52525253;41,91919192; ; ;11.473,93;10.899,82;574,1095062;6.739,51;44.487,18;7.145,72;35.321,61;1.767,34;0;8.628,25;0,86599658;0,33129684;0;0,00000052;0,00502356;0,99497592;0;0; ;37.088,96;35.321,61;36.486,80;32.705,50;0;32.392,68;5.642,19;0;;31.248,16;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_10.csv;77.661.000;2PC;10;100.000;5;1;10;0,49909535;0,5;1;1.000;1.000;5;0;10;0,85429912;301.683.742,61;1.027,72;512,9344732;514,7844773;0;55;0;0,99940465;0,99970277;1;10;9;0;0;5.876,60;7.127,40;7.123,70;18.934,60;0;5.739,60;6.123,50;578,5;549,9;0;-1;2.863;71;71;0;0;0;0;92.328;0;0;0;0;0;13.265,70;6.063,50;6.149,40;5.957,80;4.299,50;5.028,80;4.158,10;13.327,91;6.119,94;7.196,49;13.353,72;13.340,23;1.028,43;25,31241375;6.145,25;13.365,56;4.299,50;4.158,10;6.149,40;5.957,80;0;0;0;0;283,6;760;412,6;6.301,70;0;0,00059535;0;;0,25794449;0;0,00014042;0;0,0278785;-1;0,21405253;40,4;26,7;39,2; ; ;1.111,49;556,7526279;554,7416089;5.808,12;12.197,24;5.979,46;5.789,05;394,4119012;0;8.996,90;0,78548263;0,28095476;0;0,00000957;0,00075783;0,99923261;0;0; ;6.183,47;5.789,05;7.734,38;5.397,97;0;5.215,24;579,4658814;0;;6.123,50;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_2.csv;76.601.000;2PC;2;100.000;5;1;2;0,50091584;0,5;1;1.000;1.000;5;0;2;0,94724661;270.915.420;416,3749903;208,5680634;207,8069269;0;0;0;1;1;1;2;1;0;0;1.358,50;1.640;1.640;0;0;1.078;1.336,50;111,5;0;0;-1;2.863;71;0;0;0;0;0;37.541;0;0;0;0;0;5.641;3.892,50;3.974,50;3.824,50;3.412,50;3.744;3.282,50;5.667,80;3.922,44;1.701,80;5.681,07;5.667,80;416,9518245;9,0097347;3.931,45;5.676,81;3.412,50;3.282,50;3.974,50;3.824,50;0;0;0;0;122,5;203,5;190;1.436;0;0;0;;0,39043941;0;0;0;0,00401494;-1;0,34106312;44,5;32,5;0; ; ;412,4842178;205,8643384;206,6198795;3.498,03;6.194,37;3.627,20;2.427,75;130,2071549;0;4.848,67;0,77682925;0,05919149;0;0,00002991;0,0000164;0,99995369;0;0; ;2.557,95;2.427,75;4.665,63;2.225,79;0;2.225,79;159,9013977;0;;1.336,50;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_20.csv;50.901.000;2PC;20;100.000;5;1;20;0,50115463;0,5;1;1.000;1.000;5;0;20;0,83924205;314.242.261,31;1.423,38;713,2865346;710,0921753;0;241;0;0,9981265;0,99906027;1;20;19;0;0;11.017,50;13.019,05;13.015,35;17.410,05;0;10.912,60;11.303,10;1.181,50;1.077,85;0;-1;2.863;71;71;0;0;0;0;128.395;0;0;0;0;0;20.526;7.308,25;7.448,70;7.174,50;4.558,80;5.596,45;4.385,15;20.616,81;7.384,96;13.197,57;20.686,47;20.660,73;1.424,69;35,63690079;7.420,60;20.696,44;4.558,80;4.385,15;7.448,70;7.174,50;0;0;0;0;422,85;1.458,15;570,85;11.543,30;0;0,0018735;0;;0,19959362;0;0,00032989;0;0,04271222;-1;0,15569304;39,65;26,7;38,15; ; ;1.513,22;754,8622869;758,356714;7.416,36;18.990,63;7.672,99;10.534,99;711,7059404;0;13.216,86;0,77956279;0,40586417;0;0,00000537;0,00193178;0,99806286;0;0; ;11.246,69;10.534,99;12.022,27;9.747,24;0;9.574,18;1.182,58;0;;11.303,10;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_4.csv;69.689.000;2PC;4;100.000;5;1;4;0,50057828;0,5;1;1.000;1.000;5;0;4;0,91574149;317.894.552,53;632,6272105;316,6886115;315,938599;0;6;0;0,99989475;0,99994731;1;4;3;0;0;2.529,75;3.222,25;3.221,25;21.107,25;0;2.299,25;2.737,75;258,25;313;0;-1;2.863;71;71;0;0;0;0;57.003;0;0;0;0;0;7.931,75;4.617,25;4.665,50;4.538,25;3.697,25;4.187,25;3.600;7.969,80;4.654,71;3.316,93;7.987,12;7.971,88;633,3913227;14,46405401;4.669,17;7.986,35;3.697,25;3.600;4.665,50;4.538,25;0;0;0;0;183,5;371;282,5;2.861;0;0,00010525;0;;0,3315136;0;0,00003318;0;0,01224694;-1;0,28434474;41,75;27;77; ; ;670,271378;334,7480857;335,5232923;4.209,11;7.722,30;4.307,95;3.184,73;213,8101756;0;5.967,73;0,78601856;0,14176208;0;0,00002098;0,00016556;0,99981347;0;0; ;3.398,54;3.184,73;5.387,33;3.215,41;0;2.855,56;254,939209;0;;2.737,75;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_40.csv;43.733.000;2PC;40;100.000;5;1;40;0,50029551;0,5;1;1.000;1.000;5;0;40;0,85544759;351.684.426,77;1.929,76;965,3507355;964,4063338;0;799;0;0,99542304;0,99770515;1;40;39;0;0;19.266,40;23.262,90;23.255,63;21.347,80;0;19.163,45;19.710,60;2.725,55;2.688,43;0;-1;2.863;71;71;0;0;0;0;173.771;0;0;0;0;0;32.298,20;8.707,65;8.983,30;8.532,75;4.656,43;6.258,08;4.416,70;32.419,95;8.808,88;23.482,33;32.633,04;32.576,71;1.932,38;52,00504422;8.860,88;32.628,95;4.656,43;4.416,70;8.983,30;8.532,75;0;0;0;0;668,85;3.132,10;874,225;20.072,45;0;0,00457696;0;;0,15103093;0;0,00058189;0;0,06272388;-1;0,10648734;40,175;28,175;35,6; ; ;1.935,23;967,0448588;968,1886013;9.600,61;31.725,00;10.066,87;20.020,13;1.446,01;0;20.669,34;0,7941508;0,53745067;0;0,00000305;0,00463622;0,99536074;0;0; ;21.466,14;20.020,13;20.754,25;18.303,06;0;18.130,12;2.709,37;0;;19.710,60;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_6.csv;70.034.000;2PC;6;100.000;5;1;6;0,49832209;0,5;1;1.000;1.000;5;0;6;0,87233158;313.924.624,80;780,9045673;389,0994883;391,805079;0;9;0;0,99987151;0,99993597;1;6;5;0;0;3.688,83;4.596,83;4.596;7.901;0;3.506,33;3.941;357,1666667;258,5;0;-1;2.863;71;47,33333333;0;0;0;0;70.037;0;0;0;0;0;9.999,33;5.288;5.372,83;5.198,33;4.041,33;4.635,83;3.937,83;10.046,02;5.333,50;4.689,06;10.049,12;10.049,19;780,9009352;18,22344265;5.351,73;10.067,41;4.041,33;3.937,83;5.372,83;5.198,33;0;0;0;0;224,3333333;498,8333333;342,1666667;4.087,17;0;0,00012849;0;;0,3006334;0;0,00003533;0;0,01801387;-1;0,25714385;40,5;26,16666667;43,66666667; ; ;841,4384436;422,1310785;419,3073651;4.920,71;9.355,47;5.031,34;4.023,36;279,2882929;0;7.130,65;0,79198053;0,19676786;0;0,00001493;0,00035051;0,99963456;0;0; ;4.302,64;4.023,36;6.195,68;3.807,29;0;3.597,37;357,4059753;0;;3.941;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_60.csv;30.621.000;2PC;60;100.000;5;1;60;0,50077196;0,5;1;1.000;1.000;5;0;60;0,87427814;374.410.054,85;2.176,38;1.089,83;1.086,56;0;1.534;0;0,9922414;0,99609977;1;60;59;0;0;27.210,90;33.755,62;33.730,12;31.955,55;0;27.098,83;28.338,75;4.244,18;4.353,33;0;-1;2.863;71;71;0;0;0;0;196.182;0;0;0;0;0;44.195,10;10.196,17;10.499,12;9.967,90;4.801,47;6.975,23;4.537,78;44.344,31;10.320,69;33.909,01;44.763,45;44.706,72;2.178,63;63,39912811;10.384,09;44.770,61;4.801,47;4.537,78;10.499,12;9.967,90;0;0;0;0;888,85;4.753,55;1.218,32;28.809,23;0;0,0077586;0;;0,12669646;0;0,00079789;0;0,07713821;-1;0,08217616;42,7;30,5;36,35; ; ;2.157,24;1.076,95;1.080,28;11.792,71;43.784,55;12.410,88;28.710,81;2.297,51;0;27.813,33;0,81966149;0,6131244;0;0,00000211;0,00731802;0,99267989;0;0; ;31.008,32;28.710,81;28.571,03;25.763,26;0;25.561,69;4.239,21;0;;28.338,75;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_8.csv;81.244.000;2PC;8;100.000;5;1;8;0,49959104;0,5;1;1.000;1.000;5;0;8;0,87929388;313.140.347,53;900,6318623;449,9353833;450,696479;0;40;0;0,99950636;0,99975333;1;8;7;0;0;4.759,50;5.860,63;5.858;8.541;0;4.601,38;5.028,63;457,125;599,75;0;-1;2.863;71;71;0;0;0;0;80.990;0;0;0;0;0;11.784,50;5.850,88;5.926,88;5.754,13;4.315,50;4.973;4.194,88;11.840,41;5.902,94;5.929,06;11.867,24;11.851,34;901,4380233;21,52040051;5.924,46;11.872,87;4.315,50;4.194,88;5.926,88;5.754,13;0;0;0;0;253,125;618,25;374,375;5.190,88;0;0,00049364;0;;0,27969108;0;0,00012817;0;0,02277886;-1;0,23632692;40;26,125;40,375; ; ;972,4062423;486,6007987;485,8054436;5.538,76;10.919,67;5.675,89;4.883,50;332,918347;0;8.227,01;0,79260977;0,23967843;0;0,00001156;0,00054582;0,99944262;0;0; ;5.216,42;4.883,50;6.994,90;4.585,79;0;4.391,11;465,1491699;0;;5.028,63;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_80.csv;52.543.000;2PC;80;100.000;5;1;80;0,50031109;0,5;1;1.000;1.000;5;0;80;0,86791892;384.139.411,61;2.271,20;1.136,01;1.135,19;0;2.113;0;0,98977295;0,99485836;1;80;79;0;0;27.500,28;34.144,76;34.124,66;28.756,09;0;27.417,64;38.634,60;5.462,48;5.744,39;0;-1;2.863;71;71;0;0;0;0;204.496;0;0;0;0;0;57.753,80;11.884,73;12.342,55;11.592,58;5.100,54;7.743,78;4.812,10;57.953,54;12.039,72;45.675,49;58.378,78;58.575,87;2.264,86;78,36886981;12.118,09;58.655,05;5.100,54;4.812,10;12.342,55;11.592,58;0;0;0;0;1.025,13;6.069,88;1.548,13;39.192,54;0;0,01022705;0;;0,10996243;0;0,0008913;0;0,08590879;-1;0,06828321;44,7875;32,7625;35,5625; ; ;2.170,21;1.084,43;1.085,78;13.020,74;60.675,22;13.718,13;43.485,84;2.757,12;0;36.862,80;0,79912465;0,62819012;0;0,00000177;0,01097792;0,98902033;0;0; ;46.242,96;43.485,84;42.034,15;39.499,12;0;39.322,08;5.182,78;0;;38.634,60;0;
data/taas/REP0922_TAAS_V3_RETRY_SAME_CLASS_100000_1000_5_50/infinispan4_cloudtm_99.csv;54.943.000;2PC;99;100.000;5;1;99;0,50051903;0,5;1;1.000;1.000;5;0;99;0,84584151;376.096.794,32;2.131,91;1.066,86;1.065,05;0;2.710;0;0,98608565;0,99298816;1;99;98;0;0;32.408,85;39.761,46;39.748,25;32.867,59;0;32.338,83;55.981,39;7.448,06;8.270,95;0;-1;2.863;71;71;0;0;0;0;192.053;0;0;0;0;0;78.934,15;13.547,02;13.917,57;13.208,33;5.430,33;8.623,22;5.122,75;79.194,03;13.730,34;65.341,68;79.076,41;80.366,44;2.102,67;93,74921534;13.824,09;80.461,51;5.430,33;5.122,75;13.917,57;13.208,33;0;0;0;0;1.212,80;8.225,22;1.905,70;56.626,99;0;0,01391435;0;;0,09292714;0;0,00100516;0;0,08912452;-1;0,05511069;48,74747475;36,50505051;37,28282828; ; ;2.144,06;1.070,92;1.073,14;14.058,97;78.222,70;14.803,73;58.925,16;3.306,23;0;46.174,14;0,78296835;0,63317808;0;0,00000153;0,01460309;0,98539541;0;0; ;62.231,39;58.925,16;56.258,43;53.901,79;0;53.730,00;7.118,56;0;;55.981,39;0;
data/taas/REP0926_TAAS_V3_OKConfl_RETRY_SAME_CLASS_2500_1000_5_50/infinispan4_cloudtm_10.csv;106.023.000;2PC;10;2.500;5;1;10;0,50011188;0,5;1;1.000;1.000;5;0;10;0,85449542;121.197.592,07;1.166,92;583,6315303;583,2915274;0;4.361;0;0,97569783;0,98769591;1;10;9;0;0;5.283,70;6.400,90;6.364,90;8.360,90;0;5.159,10;5.448,20;562,1;557,1;0;-1;2.856;71;71;0;0;0;0;175.088;0;0;0;0;0;11.578,60;5.113;5.196,10;5.022,90;3.620,90;4.299,10;3.500,30;11.630,80;5.160,99;6.454,34;11.976,57;11.967,93;1.167,51;19,36329821;5.180,35;11.987,78;3.620,90;3.500,30;5.196,10;5.022,90;0;0;0;0;261,9;719,8;385,3;5.613,10;0;0,02430217;0;;0,25090903;0;0,00560509;0;0,02841177;-1;0,20416953;36;24,1;29,3; ; ;1.188,64;594,188635;594,4546047;5.076,02;11.748,39;5.230,88;5.758,84;378,3500316;0;8.412,95;0,77472029;0,30778386;0;0,00040333;0,03156556;0,96804384;0;0; ;6.137,19;5.758,84;7.581,49;5.332,29;0;5.202,23;594,0725098;0;;5.448,20;0;
data/taas/REP0926_TAAS_V3_OKConfl_RETRY_SAME_CLASS_2500_1000_5_50/infinispan4_cloudtm_2.csv;67.237.000;2PC;2;2.500;5;1;2;0,49996509;0,5;1;1.000;1.000;5;0;2;0,88173097;105.824.397,22;491,8866126;245,9116394;245,9749732;0;78;0;0,99894382;0,9994717;1;2;1;0;0;1.214,50;1.495;1.491,50;5.898;0;936;1.210;104;120,5;0;-1;2.856;71;71;0;0;0;0;73.773;0;0;0;0;0;4.813,50;3.259;3.300;3.206;2.832;3.124,50;2.758;4.836,70;3.281,73;1.545,05;4.850,34;4.845,88;492,1566993;6,3244907;3.288,05;4.852,21;2.832;2.758;3.300;3.206;0;0;0;0;104,5;184;169,5;1.305;0;0,00105618;0;;0,38417546;0;0,00038305;0;0,00433419;-1;0,33919949;40,5;30;38,5; ; ;471,5369068;235,7849161;235,7519907;2.961,77;5.521,30;3.034,75;2.360,29;111,9813498;0;4.241,45;0,75375409;0,06680889;0;0,00127904;0,00072355;0,99799833;0;0; ;2.472,27;2.360,29;4.373,62;2.335,01;0;2.178,66;160,6919403;0;;1.210;0;
